price_total,price_unit,area,ratio,age,Floor,Height,Building_layout
580,31.8,18.23,57,6,21,29,2
520,28.5,18.23,57,4,21,29,2
868,36.2,23.99,57,5,21,29,2
"1,110",25.5,43.58,46.43,5,27,29,2
690,22.3,30.89,54.4,3,27,29,2
510,29.8,17.12,56.85,3,27,29,2
"1,288",30.8,41.78,49.55,6,27,29,2
680,31,21.92,54.99,5,23,29,2
930,21.7,42.89,50.61,3,23,29,2
678,35.6,19.04,54.68,5,23,29,2
"1,051",23.6,44.54,46.87,6,22,29,2
645,29.4,21.92,54.99,4,22,29,2
970,40.4,23.99,57,6,22,29,2
550,30.2,18.23,57,3,22,29,2
"1,000",22.5,44.54,46.87,4,25,29,2
"1,230",27.6,44.52,46.83,6,25,29,2
"1,098",24.7,44.52,46.83,5,25,29,2
482,24.8,19.45,53.52,3,28,29,2
685,35.2,19.45,53.52,5,28,29,2
990,28.9,44.54,46.87,3,26,29,2
582,26.4,22.01,54.99,4,26,29,2
570,25.9,22.01,54.99,3,26,29,2
685,35.2,19.45,53.52,5,26,29,2
535,27.5,19.45,53.52,3,26,29,2
910,28.2,42.89,50.61,3,26,29,2
540,29.6,18.23,57,3,26,29,2
938,39.1,23.99,57,6,26,29,2
700,29.2,23.99,57,5,26,29,2
870,28,40.62,49.55,3,26,29,2
"1,000",22.5,44.54,46.87,5,24,29,2
542,24.7,21.92,54.99,3,24,29,2
584,24.3,23.99,43.31,1,24,29,2
780,32.5,23.99,57,5,24,29,2
640,26.7,23.99,43.31,2,24,29,2
676,27.3,24.8,54.68,3,24,29,2
"1,100",26.3,41.78,49.55,4,24,29,2
"1,470",23.1,63.58,49.88,3,20,29,3
860,44.2,19.45,53.52,6,20,29,2
710,38.9,18.23,57,5,20,29,2
652,34.3,19.04,54.68,4,20,29,2
610,32,19.04,54.68,3,20,29,2
995,22.4,44.52,46.83,4,20,29,2
750,21,41.78,49.55,1,20,29,2
657,21.6,30.4,46.87,3,2,29,2
540,29.6,18.23,57,4,2,29,2
520,28.5,18.23,57,5,2,29,2
775,35.2,22.01,54.99,6,5,29,2
665,23.1,28.75,50.61,3,5,29,2
650,34.1,19.04,54.68,4,5,29,2
760,41.7,18.23,57,6,5,29,2
"1,070",23.6,45.34,46.83,5,5,29,2
870,31.5,27.65,49.55,6,5,29,2
610,27.8,21.92,54.99,4,6,29,2
658,33.8,19.45,53.52,3,6,29,2
761,26.5,28.75,50.61,3,6,29,2
640,32.9,19.45,53.52,5,11,29,2
"1,030",23.1,44.52,46.83,4,11,29,2
906,20.3,44.54,46.87,3,17,29,2
618,28.1,22.01,54.99,4,17,29,2
668,23.2,28.75,50.61,3,17,29,2
506,27.8,18.23,57,3,17,29,2
"1,140",25.6,44.52,46.83,6,17,29,2
806,29,27.78,54.98,5,13,29,2
542,24.7,21.92,54.99,3,13,29,2
725,38.1,19.04,54.68,6,13,29,2
620,32.6,19.04,54.68,5,13,29,2
515,28.3,18.23,57,3,13,29,2
"1,210",27.2,44.52,46.83,6,13,29,2
500,25.7,19.45,53.52,1,19,29,2
"1,100",25.6,42.89,50.61,6,19,29,2
530,27.8,19.04,54.68,3,19,29,2
630,34.6,18.23,57,5,19,29,2
660,34.7,19.04,54.68,5,19,29,2
"1,050",24.2,43.35,46.83,5,19,29,2
"1,002",22.5,44.54,46.87,4,12,29,2
630,28.6,22.01,54.99,3,12,29,2
650,33.4,19.45,53.52,4,12,29,2
685,36,19.04,54.68,5,12,29,2
530,29.1,18.23,57,4,12,29,2
728,39.9,18.23,57,6,15,29,2
770,23,33.41,41,1,15,29,2
720,25.9,27.78,54.98,3,18,29,2
520,23.6,22.01,54.99,2,16,29,2
980,22.9,42.89,33.92,5,16,29,2
620,32.6,19.04,54.68,4,16,29,2
838,27.6,30.38,46.83,4,16,29,2
658,30,21.92,54.99,5,14,29,2
735,37.8,19.45,53.52,6,14,29,2
630,32.4,19.45,53.52,5,14,29,2
770,21.3,36.15,46.83,3,14,29,2
600,30.9,19.45,53.52,4,14,29,2
520,23.7,21.92,54.99,3,10,29,2
576,31.6,18.23,57,4,10,29,2
"1,070",24,44.52,46.83,5,10,29,2
773,23.1,42.89,50.61,3,4,29,2
645,33.9,19.04,54.68,4,4,29,2
630,33.1,19.04,54.68,3,4,29,2
580,24.2,23.99,43.31,1,25,29,2
"1,250",33,37.92,60.6,1,14,15,3
668,30.4,22,55.58,1,7,22,2
830,30.6,27.13,55.52,1,7,22,2
"1,166",40,29.15,55.9,3,7,22,2
652,27.8,23.42,55.9,1,3,22,2
720,30,23.97,55.21,2,9,22,2
"1,010",39.2,25.75,55.58,3,21,22,2
800,29.5,27.13,55.51,1,21,22,2
740,31.4,23.58,55.95,1,21,22,2
850,39.7,21.4,55.52,3,22,22,2
800,29.9,26.77,46.34,2,22,22,2
"1,320",30,43.96,50.85,1,20,22,3
"1,088",39.8,27.32,55.95,3,20,22,2
"1,160",29.8,38.88,49.37,3,2,22,3
"1,050",27,38.88,49.37,2,2,22,3
713,34.9,20.42,59.86,1,2,22,2
"1,400",32.3,44.1,51.04,2,8,22,2
940,35,26.9,45.83,3,6,22,2
"1,335",30.4,43.96,43.63,2,6,22,3
"1,250",28,44.61,51.04,1,6,22,3
720,30,23.97,55.21,2,6,22,2
"1,020",33.3,30.64,45.83,3,11,22,2
850,30.8,27.64,55.51,1,11,22,2
868,28.5,30.51,46.34,1,11,22,2
"1,038",31.3,33.14,45.83,1,17,22,2
750,31.3,23.97,55.21,2,17,22,2
900,27.3,33.01,46.34,2,17,22,2
"1,430",32.5,43.96,50.85,2,19,22,3
"1,458",32.7,44.61,51.04,2,19,22,3
855,31.5,27.16,55.9,2,19,22,2
780,29,26.9,45.83,1,15,22,2
"1,010",37.7,28.24,55.57,2,15,22,2
900,30.3,29.71,55.21,1,15,22,2
"1,050",31.7,33.14,45.83,2,18,22,2
826,32.1,25.75,55.58,2,18,22,2
"1,075",32.6,33.01,46.34,2,18,22,2
318,23.6,13.45,45.85,3,16,22,2
810,29.3,27.64,55.51,1,16,22,2
"1,300",39.4,33.01,46.34,3,16,22,2
840,29.7,28.24,55.57,1,14,22,2
"1,000",36.2,27.64,55.52,2,10,22,2
900,32.6,27.64,55.51,1,10,22,2
"1,000",30.1,33.18,44.54,1,7,22,2
888,32.4,27.45,44.55,3,9,22,2
"1,300",29.1,44.61,51.04,1,9,22,3
818,29.8,27.45,44.55,1,22,22,2
"1,200",26.9,44.61,51.04,2,22,22,3
"1,038",32.2,32.23,46.8,3,22,22,2
"1,020",37.9,26.9,45.83,3,8,22,2
"1,020",22.9,44.61,51.04,1,8,22,3
810,29.5,27.45,44.55,1,11,22,2
660,28.2,23.42,55.9,1,11,22,2
"1,010",33.4,30.25,46.79,3,11,22,2
995,32.9,30.25,46.79,1,11,22,2
845,31.4,26.9,45.83,2,12,22,2
"1,100",33.6,32.7,44.89,2,18,22,2
"1,188",29.3,40.5,47.02,2,16,22,3
"1,080",33.1,32.63,45.83,2,16,22,2
"1,545",34.6,44.61,51.04,2,16,22,3
735,26.8,27.45,44.55,1,4,22,2
"1,010",31.4,32.19,44.89,3,4,22,2
"1,128",27.8,40.61,56.15,1,4,22,3
268,12.3,21.84,80.14,39,6,12,3
"1,100",25.1,43.8,62.49,11,7,15,3
"1,968",26.3,74.7,60.7,14,2,15,4
"1,800",30.7,58.58,51.51,13,5,15,4
"2,000",25.1,79.84,60.82,11,11,15,4
"1,970",24.5,80.54,60.82,11,12,15,4
"1,660",37.9,43.8,62.49,14,12,15,3
"1,670",28.5,58.58,51.51,12,12,15,4
"1,508",31.1,49.2,49.27,12,15,15,4
"1,738",29.7,58.58,51.51,12,10,15,3
"1,720",35,49.2,49.27,14,10,15,3
"2,050",27.5,74.53,60.82,13,4,15,4
"1,680",21,80.04,60.59,11,4,15,4
"1,250",21.3,58.58,51.51,9,14,15,3
"1,000",20.3,49.2,49.27,10,5,15,4
"1,656",39.5,41.88,59.73,1,3,15,3
"1,160",37.1,31.23,57.61,1,3,15,3
"1,220",37,33,57.54,1,2,15,2
"1,380",40.8,33.85,58.4,1,5,15,2
"1,200",35.1,34.22,60.49,1,7,15,2
"1,637",38.6,41.48,58.14,1,2,15,3
"1,365",41.8,32.69,57.42,1,8,15,2
"1,600",38.6,41.48,58.14,1,11,15,3
"1,630",39.3,41.48,58.13,1,15,15,3
"1,600",35.4,45.17,55.93,1,4,15,3
"1,110",35.5,31.23,57.41,1,4,15,2
"1,700",40,42.53,59.81,1,8,15,3
"1,020",34.1,29.9,58.45,1,3,15,2
710,41.1,17.27,58.05,1,3,15,2
"1,220",37.1,32.92,57.61,1,5,15,3
"1,588",34.9,45.45,53.93,1,6,15,3
"1,100",37.5,29.3,58.4,1,11,15,3
"1,650",37.5,43.95,53.63,1,14,15,3
"1,015",34.6,29.3,58.4,1,4,15,2
"2,368",31,81.71,56.07,1,3,15,3
"2,050",25.6,80.16,57.36,1,2,15,3
"2,268",23.8,95.48,55.31,1,6,15,4
"1,988",25.6,82.66,55.31,1,4,15,3
"2,347",29.9,83.69,55.94,1,3,15,3
"1,920",24.9,81.95,57.35,1,2,15,3
"1,908",24.2,83.69,55.94,1,5,15,3
"1,868",23.5,83.69,55.94,1,4,15,3
"2,039",26.7,80.54,55.61,1,3,15,3
"2,131",29.5,77.66,58.08,1,2,15,3
"1,980",26.3,80.17,56.9,1,5,15,3
"1,958",26.4,79.01,56.89,1,8,15,3
"2,600",33.4,77.93,57.84,3,13,15,3
"1,999",27.1,78.4,57.43,1,15,15,3
"2,122",29.4,77.55,58.18,1,14,15,3
"2,168",30.1,77.29,58.36,1,2,15,3
"1,990",26.3,80.23,55.82,1,5,15,3
"1,968",25.9,80.23,55.82,1,8,15,3
"2,088",27.7,80.23,55.82,1,12,15,3
"3,230",34.3,94.22,55.82,2,15,15,4
"2,160",37.4,57.74,57.38,3,5,15,3
"2,140",37.1,57.74,57.39,3,8,15,3
"2,080",36,57.74,57.38,3,12,15,3
"2,100",24.2,84.38,57.54,8,3,33,4
"2,490",24.3,102.6,55.64,7,20,33,3
"2,700",27.8,97.28,55.87,10,5,33,3
"2,050",24.6,83.42,58,8,10,33,2
"1,420",25.9,53.71,65.37,19,3,14,4
568,24.9,22.77,59.63,20,9,14,2
"1,070",29,36.87,65.16,19,6,14,3
730,32.6,22.42,65.44,21,11,14,2
650,29,22.42,65.44,20,12,14,2
637,28.4,22.42,59.52,19,10,14,2
525,23.9,21.96,58.88,18,5,14,2
556,22.7,24.46,58.88,18,6,14,2
"1,088",22.7,47.95,65.25,20,14,14,3
565,25.7,21.96,64.79,18,14,14,2
468,21.5,21.79,65.56,18,14,14,2
"1,170",31.8,36.77,54.46,20,14,14,3
588,26,22.61,61.48,19,4,14,2
450,20.3,22.12,60.12,16,4,14,2
576,25,22.79,62.22,23,7,14,2
650,29.9,21.71,62.61,25,3,14,2
490,22.3,21.96,62.73,22,9,14,2
465,21.4,21.71,62.61,22,5,14,2
560,30.1,18.59,62.73,25,5,14,2
518,22.6,21.85,62.22,22,5,14,2
650,30.7,21.18,60.81,24,6,14,2
485,22.9,21.18,60.81,22,6,14,2
400,18.9,21.18,60.81,22,11,14,2
350,18.8,18.59,62.73,20,10,14,2
390,17.8,21.85,55.28,20,13,14,2
"1,600",21.6,74.2,51.72,8,2,29,3
"3,980",24.5,162.59,54.05,12,15,29,5
"5,800",35,161.43,54.47,12,14,29,4
"3,000",27.7,108.31,57.39,12,4,29,3
"2,910",27.6,105.41,57.36,10,10,29,4
"2,080",27.4,75.96,54.09,9,25,29,3
"2,160",28.4,75.96,54.09,9,28,29,3
"2,110",28.4,74.2,55.46,12,2,29,4
"1,600",21.3,75.2,54.67,8,3,29,3
"2,480",32.6,75.96,54.09,11,18,29,4
"1,980",26.1,75.96,54.09,9,18,29,3
"2,136",28,76.25,54.46,11,7,29,4
"1,968",25.4,77.51,53.52,9,23,29,4
"2,030",26.2,77.51,53.52,9,22,29,3
"1,460",18.9,77.17,50.28,8,2,29,4
"2,398",31.5,76.25,54.46,11,8,29,4
500,20.8,23.99,62.41,17,7,14,2
622,25.4,24.45,63.23,20,2,14,2
595,24.8,23.99,62.41,21,5,14,2
650,26.6,24.45,63.23,20,6,14,2
"1,300",32.3,40.25,58.1,20,10,14,3
800,33.2,24.11,64.28,21,9,14,2
580,23.7,24.49,62.66,18,2,14,2
800,33.1,24.18,60.8,21,13,14,2
700,28.6,24.49,60.44,20,13,14,2
490,20,24.49,60.42,17,12,14,2
828,33.8,24.49,62.66,21,10,14,2
"1,352",32.7,42.46,57.87,1,2,15,3
"1,180",32.3,36.51,57.7,1,2,15,3
"1,430",35,42.28,57.53,1,15,15,3
"1,558",38,42.28,57.53,1,14,15,3
"1,492",35.9,42.28,57.53,1,4,15,3
"1,518",35.5,42.76,58.55,1,3,15,3
"1,456",35.9,42.76,58.55,1,3,15,3
"1,200",28,45.97,59.42,1,3,15,3
"1,119",31.2,35.9,58.87,1,2,15,3
"1,568",34.1,45.97,59.42,2,2,15,3
"1,488",33.8,45.97,59.42,1,2,15,3
932.4,33.1,28.19,56.98,1,5,15,2
"1,000",35.5,28.19,56.98,1,12,15,2
"1,538",34.3,54.85,58.54,1,15,15,3
888,28.6,31,55.36,1,3,15,2
880,31.3,28.12,57.14,1,9,15,2
625,27.6,22.64,54.7,1,2,15,3
839,27.1,31,55.36,1,2,15,2
968,31.2,31,55.36,1,15,15,2
"1,700",39.1,45.55,56.74,2,4,15,3
960,27.4,37.66,55.36,1,4,15,2
"1,225",32.9,42.59,63.58,1,3,18,2
"1,550",36.6,48.09,60.03,1,3,18,2
"1,300",31.3,46.64,62.23,1,2,18,2
"1,192",31.9,42.59,63.58,1,2,18,2
"1,386",32.3,48.09,60.03,1,2,18,2
"1,195",32,42.59,63.58,1,5,18,2
"1,380",32.9,42,61.07,1,17,18,3
"1,185",32.2,42.89,61.27,1,18,18,2
"1,630",38.2,42.72,58.38,2,16,18,3
"1,130",33.4,33.87,61.52,2,14,18,2
"1,350",36.6,42.59,63.58,1,4,18,2
"1,752",36.9,52.48,62.79,1,9,18,3
"1,600",33,53.5,62.79,1,3,18,3
"1,618",33.4,53.5,62.79,1,5,18,3
"1,643",33.8,55.95,62.8,1,8,18,3
"1,615",33.4,53.5,62.79,1,6,18,3
"1,640",34.2,52.48,62.79,1,12,18,3
"1,780",38.5,46.28,61.86,2,18,18,3
"1,578",32.2,55.95,62.8,1,10,18,3
"1,758",37.1,53.5,62.79,1,4,18,3
"1,730",36.2,53.5,62.79,1,3,18,3
"1,620",33.7,53.5,62.79,1,5,18,3
"1,720",36.4,52.48,62.79,1,4,18,3
"1,035",14.5,71.39,73.35,36,10,12,4
982,37.2,26.42,52.73,2,7,15,2
776,41.9,18.52,57.34,2,7,15,2
"1,150",44.9,25.62,57.06,3,2,15,2
925,39.2,23.57,54.33,1,5,15,2
"1,050",44.6,23.57,54.33,1,8,15,2
"1,070",45.4,23.57,54.33,1,11,15,2
600,27.3,21.99,57.06,2,11,15,2
"1,045",44.3,23.57,54.33,2,13,15,2
"1,077",45.7,23.57,54.33,1,12,15,2
993,21,47.29,79.54,38,5,12,4
738,16.8,43.81,79.47,39,7,12,4
750,14.5,51.76,75.28,38,9,12,4
800,26.4,30.27,67.13,39,9,12,3
870,16.7,52.08,81.59,34,4,12,3
620,11.7,53.18,78.34,36,9,18,3
850,25.9,32.83,50.08,1,7,15,2
826,39.1,21.14,57.72,3,3,15,2
490,28.3,17.3,57.21,1,3,15,2
"1,130",36.3,31.15,51.82,3,3,15,2
950,30.9,30.74,56.13,2,2,15,2
555,32.1,17.3,57.21,4,2,15,2
465,26.9,17.3,57.21,1,8,15,2
800,30.6,26.15,57.72,1,6,15,2
480,28,17.12,57.81,1,6,15,2
726,42,17.3,57.21,3,11,15,2
978,46.3,21.14,57.72,3,12,15,2
628,24,26.15,57.72,1,15,15,2
800,31.1,25.73,56.14,1,15,15,2
750,35.5,21.14,57.72,2,10,15,2
"2,180",32.6,66.91,57.07,5,3,29,4
"2,450",35.3,69.33,57.07,5,28,29,3
"3,338",34.8,95.34,57.84,3,20,29,3
"2,080",31.5,66.37,57.08,3,20,29,3
"1,725",25.7,66.19,57.06,3,20,29,3
"1,800",27.3,65.84,57.06,3,17,29,3
"1,700",25.2,66.02,57.08,2,14,29,3
"1,610",24.2,66.19,57.06,2,14,29,3
600,10.3,58.49,51.39,36,3,11,4
798,16.7,47.87,63.16,33,7,11,4
"1,150",38.9,29.55,56.1,1,7,15,2
"1,338",50.7,38.9,55.94,1,13,15,2
580,15,38.61,65.05,30,3,19,3
"1,200",12.1,99.56,74.51,30,4,12,10
860,18.3,47.06,53.49,10,9,15,3
"1,358",26.2,51.84,58.37,12,8,15,3
"1,085",20.9,51.84,48.56,10,12,15,3
670,16.6,40.27,71.13,31,12,12,3
953,23.8,39.98,70.92,31,7,12,3
900,22.5,39.98,70.92,31,6,12,3
778,19.5,39.98,70.92,29,11,12,3
725,18.1,39.98,70.92,27,12,12,3
690,17.3,39.98,70.92,27,7,12,2
920,22.8,40.27,71.13,31,11,12,3
"1,630",26.1,62.39,60.29,14,9,15,4
"3,100",28.5,108.59,65.31,16,6,15,6
"2,048",32.4,63.28,59.59,16,11,15,3
"1,980",31.3,63.28,59.59,14,13,15,3
"1,800",28.4,63.45,59.42,14,14,15,3
"1,650",26.4,62.6,61.89,14,9,15,4
"1,780",26.8,66.49,56.09,15,5,15,4
"1,580",25.2,62.6,61.87,14,5,15,4
"2,230",31.3,71.28,60.45,16,8,15,4
"1,950",31.2,62.6,61.89,15,8,15,4
"2,200",30.2,72.74,62.03,16,12,15,4
"2,680",32.6,77.99,61.61,14,14,15,4
"1,927",30.4,63.39,61.04,16,4,15,4
"1,000",18.1,55.38,59.29,18,10,14,3
958,22.8,41.94,59.29,19,2,14,3
"1,250",26.5,47.12,59.04,22,9,14,3
882,19.8,44.62,58.17,18,13,14,3
980,28.6,34.23,61.01,22,13,14,2
980,28.6,34.23,61.01,22,4,14,2
"1,000",24.4,40.96,59.35,21,6,14,3
"1,360",27.9,48.76,60.23,21,11,14,3
765,30.5,25.12,66.47,19,7,14,2
"1,260",32.9,38.35,63.03,20,7,14,3
771,29.7,25.92,63.68,18,7,14,2
868,34.5,25.16,61.68,19,7,14,2
560,21,26.68,66.47,16,2,14,2
596,23.7,25.12,66.47,16,6,14,2
"1,265",31.5,40.1,64.53,20,11,14,2
815,32.4,25.16,61.68,19,13,14,2
830,33,25.16,61.68,19,12,14,2
960,31,30.93,63.28,19,12,14,2
918,22.4,40.1,64.53,16,14,14,3
"1,040",35.1,29.62,66.47,20,14,14,2
640,24.2,26.43,63.28,18,14,14,2
938,25.2,37.16,64.53,18,10,14,2
918,28.6,29.62,66.47,18,10,14,3
"1,200",21.7,55.23,63.63,16,4,14,4
890,23.2,38.35,60.47,16,7,14,3
"1,440",27.5,52.45,56.27,21,13,14,4
"1,915",26.5,72.28,59.45,9,3,15,4
"2,500",31.2,80.25,58.97,11,7,15,4
"1,165",22,53.02,77.21,37,10,15,4
540,13.7,39.44,71.43,33,7,15,3
751,14.5,51.83,78.89,37,11,15,4
788,19.8,39.74,72.04,37,5,15,3
"1,080",34.3,31.5,57.4,20,7,14,2
850,24.8,32.41,56.33,18,7,14,2
790,26.3,30.01,58.15,18,2,14,2
878,27.3,32.2,56.33,20,2,14,2
805,23.9,33.75,58.08,20,2,14,2
880,25.1,35.11,58,18,8,14,3
940,26.7,35.2,58,19,6,14,2
820,35.4,23.18,55.92,20,11,14,2
638,27.5,23.18,55.92,19,11,14,2
758,22.3,31.5,57.4,17,10,14,2
860,34.7,24.77,55.97,20,4,14,2
800,28.2,28.37,60.26,18,7,14,2
780,25.2,30.9,61.85,19,3,14,2
800,29.5,27.09,63.18,19,9,14,2
730,27.3,26.77,60.26,21,4,14,2
595,22,27.09,63.18,17,4,14,2
580,19.9,29.2,61.84,16,9,14,2
658,26.2,25.11,56.75,19,7,14,2
768,28.7,26.8,53.16,18,3,14,2
650,21.4,30.36,59.17,18,3,14,2
638,23.9,26.71,61.85,20,3,14,2
985,28.5,34.53,59.16,20,9,14,2
700,27.9,25.11,56.75,20,2,14,2
738,27.6,26.71,61.85,18,8,14,2
730,29,25.14,62.82,20,8,14,2
720,26.8,26.83,58.85,16,11,14,2
750,22.5,33.36,53.84,16,13,14,2
780,29.2,26.71,61.85,20,4,14,2
608,24.2,25.11,56.75,16,9,14,2
700,22,31.8,34.28,25,10,14,2
586,25.8,22.69,48.05,27,11,14,2
370,19.8,18.72,65.44,27,4,14,2
372,19.9,18.72,65.44,25,5,14,2
460,22.9,20.1,55.85,28,6,14,2
350,23.6,14.81,65.48,28,7,14,2
305,23.4,13.06,64.71,28,7,14,2
290,22.2,13.06,64.71,28,7,14,2
"1,160",21.3,54.39,65.22,21,5,27,4
"1,130",21.9,51.56,65.13,21,11,27,3
"2,380",31.4,75.78,67.33,22,16,27,3
"1,520",20.1,75.78,59.93,20,21,27,5
"1,130",20.8,54.32,65.3,21,22,27,4
"1,500",18.8,75.83,67.28,21,2,27,3
"1,275",29.5,43.24,65.13,23,15,27,3
"1,150",33.3,35.77,49.47,1,7,12,2
835,28.6,29.17,49.47,1,3,12,2
818,29.4,27.86,48.85,1,3,12,2
"1,240",29.9,42,51.04,1,3,12,3
"1,000",28.1,35.77,49.47,1,5,12,2
"1,150",34.8,34.46,48.85,1,5,12,2
"1,225",29.2,42,51.04,1,6,12,2
"1,090",31.2,35.77,49.47,1,11,12,2
"1,210",35.3,35.77,49.47,1,12,12,2
"1,200",35,35.77,49.47,1,10,12,2
820,29.4,27.86,48.85,1,4,12,2
"1,200",28.8,42,51.04,1,4,12,3
550,32.6,16.86,78.06,26,7,13,2
570,16.1,35.43,82.18,36,6,12,3
"1,250",29.5,42.37,56.49,16,7,15,3
545,24.5,22.25,60.24,14,7,15,2
986,27,36.58,55.41,15,7,15,3
858,23.5,36.58,56.23,14,3,15,3
850,20.7,41.02,49.82,13,5,15,3
380,20.4,18.62,56.53,13,8,15,3
865,31.4,27.55,67.37,17,8,15,2
"1,100",23.8,46.13,46.88,14,8,15,3
790,29.5,26.81,62.12,16,8,15,3
"1,080",28.3,38.2,50.67,15,8,15,3
"1,300",34.5,37.7,63.72,18,6,15,3
790,22.3,33.94,67.08,14,6,15,2
"1,430",31.8,45.03,57.58,17,11,15,3
580,21.6,26.81,62.12,13,13,15,2
"1,230",26.4,46.57,45.35,16,12,15,3
"1,035",22.2,46.57,45.35,14,12,15,3
"2,120",35.8,59.3,60.2,18,15,15,4
738,28.1,26.28,58,15,3,15,2
723,27.5,26.28,58,15,4,15,2
888,32.8,27.09,61.04,18,7,15,2
838,30.2,27.79,59.47,16,3,15,3
840,32.1,26.21,56.73,15,9,15,2
780,29.8,26.21,56.73,14,9,15,2
860,30,28.66,57.8,17,2,15,2
806,29.5,27.32,58.53,17,2,15,2
575,28.3,20.29,62.64,16,2,15,2
505,25.8,19.57,62.99,15,5,15,2
825,30.5,27.09,61.04,16,5,15,2
665,23.2,28.66,57.79,14,8,15,2
650,32,20.29,62.64,15,8,15,2
580,28.6,20.29,62.64,14,8,15,2
720,26.2,27.5,59.47,14,6,15,3
888,29.8,29.78,55.53,15,11,15,2
630,30.8,20.46,62.83,16,11,15,2
883,37.6,23.48,60.17,17,11,15,2
"1,226",31.4,39.06,59.7,16,11,15,3
"1,200",30.7,39.06,59.71,15,11,15,3
852,23.7,36.01,59.94,13,13,15,3
"1,208",41.4,29.19,61.04,17,13,15,2
728,24,30.35,59.65,14,13,15,2
"1,030",28.9,35.61,59.38,15,12,15,2
566,27,20.93,59.35,15,14,15,2
725,23.9,30.35,59.65,14,10,15,2
910,32.7,27.79,59.47,15,10,15,3
950,32.3,29.42,58.52,17,4,15,3
445,21.9,20.29,62.64,13,4,15,2
760,31.1,24.44,62.29,16,4,15,3
672,24.1,27.86,59.25,14,4,15,2
725,31.6,22.94,60.86,6,15,15,2
620,27,22.94,60.86,5,4,15,2
520,22.7,22.94,60.86,4,4,15,2
950,38.5,24.66,58.41,7,3,15,2
836,31.6,26.44,60.31,6,3,15,2
950,35.9,26.44,60.31,7,4,15,2
950,35.9,26.44,60.31,6,11,15,2
"1,060",40.1,26.44,60.31,7,15,15,2
"1,250",35.3,35.37,59.85,7,2,15,3
910,25.7,35.37,52.72,3,4,15,2
900,37,24.29,60.58,7,2,15,2
795,32.7,24.29,60.58,7,4,15,2
"1,340",32.9,40.7,58.82,6,7,15,2
950,36.4,26.07,62.51,7,4,15,2
"1,455",30.6,47.51,58.08,7,2,15,3
"2,250",28.8,78.2,60.76,4,2,15,2
"2,100",26.2,78.04,60.89,4,6,15,4
"2,600",33.3,78.04,60.89,4,11,15,3
"2,088",31,67.39,54.46,5,8,15,4
"1,630",24.2,67.39,50.06,2,15,15,4
"2,850",39.5,72.19,57.33,7,13,15,3
"1,500",29.7,50.43,63.71,37,5,12,4
"2,068",23.1,89.35,61.53,33,14,18,5
"1,630",24.5,66.6,61.1,32,18,18,4
"2,100",25.7,81.68,62.74,33,18,18,4
"1,126",16.7,67.43,60.35,29,7,18,4
"1,660",20,83.13,61.65,32,7,18,4
"1,226",20,61.28,58.8,30,9,18,4
815,21,38.8,69.03,37,7,12,3
730,21.6,33.86,67.9,37,7,12,3
"1,140",23.9,47.71,63.79,37,11,12,3
"2,330",39.7,58.66,57.36,4,21,29,3
"1,782",32.8,57.73,56.52,2,26,29,4
"1,966",19.3,101.89,55.85,12,3,15,4
"3,450",31.7,110.32,58.65,4,27,29,4
"1,870",31.3,61.27,57.26,2,23,29,4
"1,850",31.5,61.27,57.26,2,22,29,4
638,28.4,29.14,61.61,4,3,29,3
"2,488",43.5,57.21,50.79,6,23,29,3
"2,435",42.9,62.79,52.74,5,26,29,2
"2,300",39.5,58.29,50.91,7,8,29,2
"2,350",44.9,52.36,55.27,6,22,29,3
"2,150",43.5,49.37,57.78,6,25,29,3
975,15,64.79,62.43,30,9,20,3
"1,250",22.3,56.1,70.17,34,5,20,3
"1,208",21.5,56.27,62.27,34,14,20,5
"1,200",20.2,59.5,62.03,34,8,20,4
"1,060",17.9,59.31,62.23,30,15,20,4
978,16.8,58.32,71.93,33,10,20,4
"2,738",42.5,64.57,57.55,1,2,15,3
"2,468",43.3,55.08,57.95,1,5,15,4
"2,488",43.6,55.08,57.95,1,6,15,4
"2,570",45,55.08,57.95,1,12,15,4
"2,500",47.9,53.39,58.16,1,8,15,4
"2,662",51.6,50.94,57.73,1,4,15,3
283,13.8,20.43,74.76,29,4,12,2
"1,888",24.5,75.1,50.28,2,2,22,3
"1,935",25.3,75.1,50.28,2,3,22,3
"2,858",35.6,81.05,50.08,4,16,22,3
"1,929",25,75.37,50.08,2,4,22,3
"2,668",28.9,89.88,52.13,2,21,22,3
"2,700",29.3,89.88,52.13,2,22,22,3
"2,250",24.5,89.88,52.13,2,5,22,3
"2,435",26.8,89.88,52.13,2,11,22,3
"2,460",26.8,89.88,52.13,2,17,22,3
"2,525",27,89.88,52.13,2,19,22,3
"2,600",28.2,89.88,52.13,2,18,22,3
"2,990",33.3,89.88,52.13,2,16,22,3
"2,405",26.1,89.88,52.13,2,14,22,3
"1,530",25,59.96,50.52,2,2,22,3
"1,440",23.4,60.29,50.52,1,5,22,3
"1,500",24.3,60.29,50.52,1,13,22,3
"1,490",24.2,60.29,50.52,1,15,22,3
"1,595",25.7,60.29,50.52,2,16,22,3
"1,430",23.2,60.29,50.52,1,4,22,3
"1,510",24.7,60.07,50.6,2,2,22,3
"1,506",24.3,60.12,50.6,1,15,22,3
"1,608",26.4,60.07,50.6,2,18,22,3
"1,865",31.3,60.07,50.6,2,16,22,3
"1,420",23.4,60.07,50.6,1,4,22,3
